InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
567165,22467,GUMBALL COAT RACK,3,2011-09-18 11:58:00,2.55,17841.0,United Kingdom,7.6499999999999995
565439,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-09-04 13:56:00,1.25,14852.0,United Kingdom,30.0
554981,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-05-29 12:06:00,1.65,17613.0,United Kingdom,16.5
568868,85066,CREAM SWEETHEART MINI CHEST,2,2011-09-29 12:00:00,12.75,12957.0,United Kingdom,25.5
556256,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-06-09 17:37:00,2.95,14309.0,United Kingdom,17.700000000000003
578858,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-11-27 11:22:00,1.45,18145.0,United Kingdom,17.4
563680,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-08-18 12:06:00,1.95,18272.0,United Kingdom,23.4
561219,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-07-26 08:51:00,1.65,18180.0,United Kingdom,19.799999999999997
541004,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-01-13 10:35:00,9.95,18190.0,United Kingdom,19.9
572743,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,1,2011-10-25 16:13:00,0.42,14482.0,United Kingdom,0.42
537126,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-05 12:13:00,3.75,18118.0,United Kingdom,3.75
560555,21983,PACK OF 12 BLUE PAISLEY TISSUES ,2,2011-07-19 13:01:00,0.29,14178.0,United Kingdom,0.58
541253,20735,BLACK MINI TAPE MEASURE ,1,2011-01-16 13:51:00,0.85,17841.0,United Kingdom,0.85
547721,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-03-25 10:14:00,0.85,13000.0,United Kingdom,10.2
553146,23168,CLASSIC SUGAR DISPENSER,12,2011-05-13 13:52:00,1.25,14873.0,United Kingdom,15.0
563613,22635,CHILDS BREAKFAST SET DOLLY GIRL ,4,2011-08-18 08:49:00,9.95,12688.0,Israel,39.8
573200,22167, OVAL WALL MIRROR DIAMANTE ,2,2011-10-28 11:43:00,9.95,12432.0,Norway,19.9
548210,22362,GLASS JAR PEACOCK BATH SALTS,1,2011-03-29 17:23:00,2.95,14606.0,United Kingdom,2.95
559552,22483,RED GINGHAM TEDDY BEAR ,1,2011-07-10 16:29:00,2.95,16014.0,United Kingdom,2.95
577793,21642,ASSORTED TUTTI FRUTTI PEN,24,2011-11-21 16:40:00,0.29,13468.0,United Kingdom,6.959999999999999
580680,21164,HOME SWEET HOME METAL SIGN ,6,2011-12-05 14:51:00,2.95,13001.0,United Kingdom,17.700000000000003
541220,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,240,2011-01-14 14:11:00,2.55,14156.0,EIRE,612.0
543914,22908,PACK OF 20 NAPKINS RED APPLES,6,2011-02-14 13:19:00,0.85,14715.0,United Kingdom,5.1
554376,22381,TOY TIDY PINK POLKADOT,3,2011-05-24 11:31:00,2.1,15719.0,United Kingdom,6.300000000000001
564727,22486,PLASMATRONIC LAMP,2,2011-08-28 12:31:00,12.75,16686.0,United Kingdom,25.5
557442,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2,2011-06-20 12:53:00,2.55,14808.0,United Kingdom,5.1
552321,20711,JUMBO BAG TOYS ,10,2011-05-09 09:15:00,2.08,17049.0,United Kingdom,20.8
545308,22231,JIGSAW TREE WITH BIRDHOUSE,1,2011-03-01 13:19:00,1.45,14656.0,United Kingdom,1.45
540021,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-01-04 12:51:00,2.95,17841.0,United Kingdom,5.9
566729,20725,LUNCH BAG RED RETROSPOT,2,2011-09-14 13:23:00,1.65,14562.0,United Kingdom,3.3
556222,22371,AIRLINE BAG VINTAGE TOKYO 78,1,2011-06-09 14:23:00,4.25,17522.0,United Kingdom,4.25
537225,79067,CORONA MEXICAN TRAY,1,2010-12-05 16:41:00,3.75,12748.0,United Kingdom,3.75
571227,21284,RETROSPOT CANDLE  SMALL,12,2011-10-14 13:54:00,1.69,12477.0,Germany,20.28
552149,84991,60 TEATIME FAIRY CAKE CASES,24,2011-05-06 12:00:00,0.55,13365.0,United Kingdom,13.200000000000001
552695,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2011-05-10 15:31:00,0.85,16320.0,Unspecified,20.4
571212,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-10-14 12:53:00,4.65,12856.0,United Kingdom,4.65
554949,22629,SPACEBOY LUNCH BOX ,12,2011-05-27 14:44:00,1.95,14092.0,United Kingdom,23.4
546156,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-03-10 08:31:00,2.1,14297.0,United Kingdom,12.600000000000001
580137,23333,IVORY WICKER HEART MEDIUM,2,2011-12-01 19:54:00,1.25,17566.0,United Kingdom,2.5
548616,23077,DOUGHNUT LIP GLOSS ,20,2011-04-01 11:48:00,1.25,18263.0,United Kingdom,25.0
554151,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2011-05-23 11:07:00,1.65,14049.0,United Kingdom,39.599999999999994
578248,84991,60 TEATIME FAIRY CAKE CASES,24,2011-11-23 12:40:00,0.55,16255.0,United Kingdom,13.200000000000001
574530,22161,HEART DECORATION RUSTIC HANGING ,12,2011-11-04 14:07:00,0.19,16887.0,United Kingdom,2.2800000000000002
538156,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-09 16:53:00,2.1,15555.0,United Kingdom,12.600000000000001
571039,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-10-13 12:59:00,1.25,16121.0,United Kingdom,1.25
554104,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-05-22 14:03:00,1.25,12705.0,Germany,15.0
545978,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-03-08 12:19:00,3.75,13975.0,United Kingdom,7.5
575856,23379,PACK OF 12 RED APPLE TISSUES,1,2011-11-11 12:28:00,0.39,16386.0,United Kingdom,0.39
562688,22271,FELTCRAFT DOLL ROSIE,1,2011-08-08 13:53:00,2.95,13869.0,United Kingdom,2.95
561512,21402,RED  EGG  SPOON,24,2011-07-27 15:09:00,0.12,14534.0,United Kingdom,2.88
574049,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-11-02 13:40:00,1.65,13316.0,United Kingdom,9.899999999999999
547417,22379,RECYCLING BAG RETROSPOT ,5,2011-03-23 10:25:00,2.1,13239.0,United Kingdom,10.5
573347,21122,SET/10 PINK POLKADOT PARTY CANDLES,2,2011-10-30 12:26:00,1.25,13137.0,United Kingdom,2.5
558568,47566,PARTY BUNTING,8,2011-06-30 14:37:00,4.95,16316.0,United Kingdom,39.6
552188,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-05-06 14:01:00,4.15,12394.0,Belgium,16.6
553356,21934,SKULL SHOULDER BAG,10,2011-05-16 14:05:00,1.65,14038.0,United Kingdom,16.5
574726,21986,PACK OF 12 PINK POLKADOT TISSUES,6,2011-11-06 14:56:00,0.39,14664.0,United Kingdom,2.34
569528,23298,SPOTTY BUNTING,2,2011-10-04 14:53:00,4.95,16242.0,United Kingdom,9.9
552285,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-05-08 12:58:00,0.55,14684.0,United Kingdom,0.55
543989,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-02-15 09:52:00,0.42,12415.0,Australia,50.4
581020,23238,SET OF 4 KNICK KNACK TINS LONDON ,48,2011-12-07 10:12:00,3.75,17511.0,United Kingdom,180.0
564300,10125,MINI FUNKY DESIGN TAPES,5,2011-08-24 11:31:00,0.85,16723.0,United Kingdom,4.25
557271,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-19 11:41:00,2.95,17769.0,United Kingdom,17.700000000000003
575760,22688,DOORMAT PEACE ON EARTH BLUE,1,2011-11-11 10:50:00,8.25,15965.0,United Kingdom,8.25
576932,84375,SET OF 20 KIDS COOKIE CUTTERS,2,2011-11-17 11:12:00,2.1,15443.0,United Kingdom,4.2
548703,22784,LANTERN CREAM GAZEBO ,2,2011-04-03 11:37:00,4.95,16010.0,United Kingdom,9.9
565315,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-09-02 12:51:00,1.25,14019.0,United Kingdom,30.0
573923,23075,PARLOUR CERAMIC WALL HOOK,2,2011-11-02 09:31:00,4.15,17965.0,United Kingdom,8.3
574725,20676,RED RETROSPOT BOWL,9,2011-11-06 14:50:00,1.25,15883.0,United Kingdom,11.25
560366,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-07-18 12:19:00,1.25,16859.0,United Kingdom,15.0
549429,22727,ALARM CLOCK BAKELIKE RED ,4,2011-04-08 12:06:00,3.75,17001.0,United Kingdom,15.0
566713,21533,RETROSPOT LARGE MILK JUG,3,2011-09-14 12:05:00,4.95,15933.0,United Kingdom,14.850000000000001
564950,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,3,2011-08-31 13:31:00,2.95,17320.0,United Kingdom,8.850000000000001
579283,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-29 10:45:00,12.75,13883.0,United Kingdom,25.5
543975,90014A,SILVER/MOP ORBIT NECKLACE,2,2011-02-14 15:23:00,9.95,17231.0,United Kingdom,19.9
549324,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-04-08 10:32:00,1.45,16045.0,United Kingdom,34.8
536846,22423,REGENCY CAKESTAND 3 TIER,1,2010-12-02 19:59:00,12.75,14573.0,United Kingdom,12.75
570223,22603,CHRISTMAS RETROSPOT TREE WOOD,4,2011-10-09 13:11:00,0.85,15787.0,United Kingdom,3.4
574824,21875,KINGS CHOICE MUG,12,2011-11-07 10:43:00,1.25,13097.0,United Kingdom,15.0
557232,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2011-06-17 14:28:00,1.65,12463.0,Belgium,19.799999999999997
570488,21025,SPACE FROG,1,2011-10-10 17:12:00,2.46,14096.0,United Kingdom,2.46
580290,21820,GLITTER HEART GARLAND WITH BELLS ,1,2011-12-02 13:35:00,3.75,17221.0,United Kingdom,3.75
569219,21689,SILVER VANILLA  FLOWER CANDLE POT,1,2011-10-02 13:01:00,3.75,13558.0,United Kingdom,3.75
566266,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,2011-09-11 13:22:00,1.65,17299.0,United Kingdom,4.949999999999999
574691,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,2,2011-11-06 13:17:00,0.79,14174.0,United Kingdom,1.58
574672,22585,PACK OF 6 BIRDY GIFT TAGS,3,2011-11-06 12:25:00,1.25,13532.0,United Kingdom,3.75
545166,82581,TOILET METAL SIGN,1,2011-02-28 14:03:00,0.55,17027.0,United Kingdom,0.55
548492,20961,STRAWBERRY BATH SPONGE ,1,2011-03-31 13:14:00,1.25,17841.0,United Kingdom,1.25
557057,21394,RED POLKADOT BEAKER ,96,2011-06-16 14:46:00,0.39,16843.0,United Kingdom,37.44
551731,21498,RED RETROSPOT WRAP ,25,2011-05-04 09:57:00,0.42,14307.0,United Kingdom,10.5
539462,22198,LARGE POPCORN HOLDER ,12,2010-12-19 11:19:00,1.65,14032.0,United Kingdom,19.799999999999997
546988,22843,BISCUIT TIN VINTAGE GREEN,2,2011-03-18 12:57:00,6.75,14194.0,United Kingdom,13.5
578013,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-11-22 12:55:00,4.25,17360.0,United Kingdom,4.25
549429,85099B,JUMBO BAG RED RETROSPOT,20,2011-04-08 12:06:00,2.08,17001.0,United Kingdom,41.6
560239,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-07-17 11:50:00,0.42,13507.0,United Kingdom,5.04
563680,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-18 12:06:00,2.95,18272.0,United Kingdom,17.700000000000003
545410,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6,2011-03-02 12:18:00,2.1,16670.0,United Kingdom,12.600000000000001
545013,22383,LUNCH BAG SUKI DESIGN ,20,2011-02-25 13:09:00,1.65,13093.0,United Kingdom,33.0
539374,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-17 11:40:00,5.95,14769.0,United Kingdom,23.8
580728,21889,WOODEN BOX OF DOMINOES,12,2011-12-05 17:21:00,1.25,15145.0,United Kingdom,15.0
566582,23275,SET OF 3 HANGING OWLS OLLIE BEAK,48,2011-09-13 13:49:00,1.25,13384.0,United Kingdom,60.0
563896,23342,MINT DINER WALL CLOCK,2,2011-08-21 10:44:00,8.5,17061.0,United Kingdom,17.0
569007,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011-09-29 18:51:00,3.75,17552.0,United Kingdom,30.0
538886,21882,SKULLS TAPE,12,2010-12-14 16:07:00,0.65,13846.0,United Kingdom,7.800000000000001
550835,22728,ALARM CLOCK BAKELIKE PINK,3,2011-04-21 10:52:00,3.75,15034.0,United Kingdom,11.25
573873,23581,JUMBO BAG PAISLEY PARK,2,2011-11-01 12:39:00,2.08,17346.0,United Kingdom,4.16
571433,22191,IVORY DINER WALL CLOCK,2,2011-10-17 13:19:00,8.5,13015.0,United Kingdom,17.0
550438,21754,HOME BUILDING BLOCK WORD,3,2011-04-18 12:16:00,5.95,15265.0,United Kingdom,17.85
577218,23058,CHRISTMAS HANGING SNOWFLAKE,12,2011-11-18 12:02:00,0.79,13117.0,United Kingdom,9.48
574686,10124G,ARMY CAMO BOOKCOVER TAPE,4,2011-11-06 13:00:00,0.42,17608.0,United Kingdom,1.68
575128,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,24,2011-11-08 14:27:00,0.79,16837.0,United Kingdom,18.96
536532,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-01 13:24:00,0.55,12433.0,Norway,13.200000000000001
550359,22602,RETROSPOT WOODEN HEART DECORATION,1,2011-04-18 10:41:00,0.85,17841.0,United Kingdom,0.85
567656,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,1,2011-09-21 14:40:00,4.13,14096.0,United Kingdom,4.13
571266,22966,GINGERBREAD MAN COOKIE CUTTER,6,2011-10-16 11:41:00,1.25,17769.0,United Kingdom,7.5
568657,21358,TOAST ITS - HAPPY BIRTHDAY,2,2011-09-28 12:22:00,1.25,16460.0,United Kingdom,2.5
578678,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-24 19:59:00,0.95,17841.0,United Kingdom,0.95
564042,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2011-08-22 12:52:00,4.25,15443.0,United Kingdom,4.25
567657,22625,RED KITCHEN SCALES,2,2011-09-21 14:43:00,8.5,12523.0,France,17.0
561712,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-07-29 11:49:00,0.85,14499.0,United Kingdom,10.2
563532,23296,SET OF 6 TEA TIME BAKING CASES,128,2011-08-17 11:04:00,1.04,17511.0,United Kingdom,133.12
551284,21625,VINTAGE UNION JACK APRON,1,2011-04-27 14:05:00,6.95,15005.0,United Kingdom,6.95
543610,48185,DOORMAT FAIRY CAKE,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom,15.9
562096,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-08-02 13:16:00,2.55,15311.0,United Kingdom,2.55
556484,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-06-12 13:17:00,2.1,16938.0,United Kingdom,2.1
549235,22652,TRAVEL SEWING KIT,5,2011-04-07 11:16:00,1.65,15530.0,United Kingdom,8.25
564172,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-08-23 14:19:00,4.95,16033.0,United Kingdom,19.8
542627,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-01-31 09:51:00,0.55,14426.0,United Kingdom,13.200000000000001
571240,20726,LUNCH BAG WOODLAND,10,2011-10-14 14:55:00,1.65,12562.0,France,16.5
559881,84051,ASS COLOUR GLOWING TIARAS,10,2011-07-13 11:33:00,0.85,16899.0,United Kingdom,8.5
562608,23164,REGENCY CAKE SLICE,4,2011-08-08 11:45:00,4.95,15502.0,United Kingdom,19.8
563916,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2011-08-21 13:43:00,4.25,13435.0,United Kingdom,4.25
543458,20677,PINK POLKADOT BOWL,4,2011-02-08 13:28:00,1.25,14587.0,United Kingdom,5.0
543040,20725,LUNCH BAG RED RETROSPOT,1,2011-02-02 17:06:00,1.65,17337.0,United Kingdom,1.65
575331,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-11-09 13:52:00,2.08,13209.0,United Kingdom,20.8
579170,84991,60 TEATIME FAIRY CAKE CASES,1,2011-11-28 14:26:00,0.55,17811.0,United Kingdom,0.55
538510,21136,PAINTED METAL PEARS ASSORTED,1,2010-12-12 13:47:00,1.69,18004.0,United Kingdom,1.69
555584,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-06-06 09:04:00,0.42,16906.0,United Kingdom,5.04
576593,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-15 14:48:00,1.65,15720.0,United Kingdom,1.65
547658,20723,STRAWBERRY CHARLOTTE BAG,6,2011-03-24 13:04:00,0.85,13736.0,United Kingdom,5.1
556484,20726,LUNCH BAG WOODLAND,2,2011-06-12 13:17:00,1.65,16938.0,United Kingdom,3.3
569731,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,24,2011-10-06 09:48:00,3.39,13999.0,United Kingdom,81.36
547401,84800L,LARGE WHITE/PINK ROSE ART FLOWER,3,2011-03-22 17:00:00,2.12,17576.0,United Kingdom,6.36
575620,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-11-10 13:01:00,5.95,17573.0,United Kingdom,17.85
579307,22733,3D TRADITIONAL CHRISTMAS STICKERS,18,2011-11-29 11:34:00,1.25,17655.0,United Kingdom,22.5
572909,46000M,POLYESTER FILLER PAD 45x45cm,2,2011-10-26 15:48:00,1.55,15821.0,United Kingdom,3.1
566286,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,2011-09-11 14:58:00,0.55,14057.0,United Kingdom,13.200000000000001
574670,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-11-06 12:20:00,2.95,12838.0,United Kingdom,2.95
574683,20974,12 PENCILS SMALL TUBE SKULL,1,2011-11-06 12:50:00,0.65,16372.0,United Kingdom,0.65
581149,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2011-12-07 14:12:00,0.59,15471.0,United Kingdom,0.59
567077,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-09-16 12:34:00,4.15,18122.0,United Kingdom,4.15
552302,20868,SILVER FABRIC MIRROR,1,2011-05-08 14:59:00,1.25,14606.0,United Kingdom,1.25
567622,22898,CHILDRENS APRON APPLES DESIGN,1,2011-09-21 12:46:00,1.95,14527.0,United Kingdom,1.95
537789,22777,GLASS CLOCHE LARGE,4,2010-12-08 12:49:00,8.5,14051.0,United Kingdom,34.0
555515,23282,FOLDING BUTTERFLY MIRROR IVORY ,12,2011-06-05 10:47:00,0.83,17690.0,United Kingdom,9.959999999999999
556909,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2,2011-06-15 13:23:00,12.75,17536.0,United Kingdom,25.5
548148,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-03-29 12:31:00,1.95,17931.0,United Kingdom,1.95
553504,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-05-17 13:26:00,2.95,13310.0,United Kingdom,17.700000000000003
545001,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-02-25 12:40:00,0.55,16841.0,United Kingdom,13.200000000000001
541966,22469,HEART OF WICKER SMALL,40,2011-01-24 13:35:00,1.45,13854.0,United Kingdom,58.0
580054,23350,ROLL WRAP VINTAGE SPOT ,3,2011-12-01 13:08:00,1.25,18122.0,United Kingdom,3.75
537179,22699,ROSES REGENCY TEACUP AND SAUCER ,8,2010-12-05 13:29:00,2.95,13767.0,United Kingdom,23.6
577506,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-11-20 12:40:00,1.25,13212.0,United Kingdom,2.5
543132,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-02-03 15:27:00,4.25,15235.0,United Kingdom,17.0
565631,20727,LUNCH BAG  BLACK SKULL.,30,2011-09-05 15:49:00,1.65,14680.0,United Kingdom,49.5
566275,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-09-11 13:58:00,2.89,16549.0,United Kingdom,2.89
573397,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,2011-10-30 15:19:00,3.25,15547.0,United Kingdom,9.75
552182,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-05-06 13:38:00,9.95,14180.0,United Kingdom,9.95
575607,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,2,2011-11-10 12:37:00,6.63,14096.0,United Kingdom,13.26
555094,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-05-31 13:17:00,0.29,13398.0,United Kingdom,13.919999999999998
561794,22897,OVEN MITT APPLES DESIGN,10,2011-07-29 13:11:00,1.45,12921.0,United Kingdom,14.5
554359,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-24 09:56:00,2.08,13590.0,United Kingdom,20.8
577171,84912B,GREEN ROSE WASHBAG,4,2011-11-18 10:52:00,3.75,17159.0,United Kingdom,15.0
536856,22798,ANTIQUE GLASS DRESSING TABLE POT,8,2010-12-03 10:26:00,2.95,13370.0,United Kingdom,23.6
559680,85215,ASSORTED CHEESE FRIDGE MAGNETS,12,2011-07-11 14:47:00,0.65,12717.0,Greece,7.800000000000001
572964,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-10-27 10:41:00,9.95,12630.0,Finland,19.9
537176,22697,GREEN REGENCY TEACUP AND SAUCER,1,2010-12-05 13:26:00,2.95,16411.0,United Kingdom,2.95
558085,21242,RED RETROSPOT PLATE ,8,2011-06-26 11:53:00,1.69,13021.0,United Kingdom,13.52
555743,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,2011-06-07 10:42:00,3.95,12868.0,United Kingdom,31.6
572225,23549,WRAP BIRD GARDEN ,25,2011-10-21 13:50:00,0.42,13157.0,United Kingdom,10.5
558620,22355,CHARLOTTE BAG SUKI DESIGN,1,2011-06-30 16:39:00,0.85,15584.0,United Kingdom,0.85
545082,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-02-28 10:37:00,0.55,16992.0,United Kingdom,13.200000000000001
559311,23013,GLASS APOTHECARY BOTTLE TONIC,12,2011-07-07 13:35:00,3.45,14459.0,United Kingdom,41.400000000000006
542192,22131,FOOD CONTAINER SET 3 LOVE HEART ,3,2011-01-26 11:27:00,1.95,14049.0,United Kingdom,5.85
561020,21899,GARAGE KEY FOB,1,2011-07-22 17:21:00,0.65,13563.0,United Kingdom,0.65
549554,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",24,2011-04-10 12:36:00,4.25,16779.0,United Kingdom,102.0
536639,22112,CHOCOLATE HOT WATER BOTTLE,3,2010-12-02 11:45:00,4.95,15111.0,United Kingdom,14.850000000000001
536860,22155,STAR DECORATION RUSTIC,10,2010-12-03 10:43:00,0.42,16905.0,United Kingdom,4.2
573581,22738,RIBBON REEL SNOWY VILLAGE,10,2011-10-31 14:22:00,1.65,14911.0,EIRE,16.5
552465,23203,JUMBO BAG DOILEY PATTERNS,6,2011-05-09 15:17:00,2.08,16242.0,United Kingdom,12.48
570455,82583,HOT BATHS METAL SIGN,1,2011-10-10 15:27:00,2.1,14529.0,United Kingdom,2.1
555109,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-05-31 14:19:00,2.95,16023.0,United Kingdom,5.9
578522,22974,CHILDRENS DOLLY GIRL MUG,2,2011-11-24 14:09:00,1.65,17254.0,United Kingdom,3.3
540907,21912,VINTAGE SNAKES & LADDERS,4,2011-01-12 11:52:00,3.75,13488.0,United Kingdom,15.0
542107,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-01-25 13:38:00,4.95,16222.0,United Kingdom,4.95
551982,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-05-05 13:56:00,1.25,15023.0,United Kingdom,5.0
562929,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-08-10 15:37:00,1.45,17562.0,United Kingdom,17.4
557570,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-21 10:48:00,2.95,15998.0,United Kingdom,5.9
578285,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-23 13:57:00,1.65,12748.0,United Kingdom,1.65
579399,22079,RIBBON REEL HEARTS DESIGN ,2,2011-11-29 12:09:00,1.65,13137.0,United Kingdom,3.3
536590,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-12-01 16:52:00,3.25,13065.0,United Kingdom,13.0
548011,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,48,2011-03-29 11:14:00,2.55,14646.0,Netherlands,122.39999999999999
560018,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-07-14 12:52:00,0.85,15987.0,United Kingdom,1.7
549241,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,3,2011-04-07 11:40:00,2.08,15719.0,United Kingdom,6.24
541593,23233,WRAP POPPIES  DESIGN,25,2011-01-19 15:20:00,0.42,17611.0,United Kingdom,10.5
542886,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-01 13:09:00,1.69,16515.0,United Kingdom,40.56
555520,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-05 11:14:00,9.95,15038.0,United Kingdom,9.95
572028,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-10-20 11:47:00,0.85,15296.0,United Kingdom,8.5
577841,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-22 10:35:00,4.95,14262.0,United Kingdom,19.8
564060,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-22 14:37:00,0.29,17073.0,United Kingdom,13.919999999999998
563697,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-08-18 13:44:00,1.65,16813.0,United Kingdom,3.3
567873,23101,SILVER STARS TABLE DECORATION,12,2011-09-22 14:25:00,0.83,13055.0,United Kingdom,9.959999999999999
575671,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,12,2011-11-10 15:03:00,2.1,12670.0,France,25.200000000000003
539281,20854,BLUE PATCH PURSE PINK HEART,20,2010-12-16 15:45:00,1.65,18176.0,United Kingdom,33.0
569223,22817,CARD SUKI BIRTHDAY,12,2011-10-02 13:49:00,0.42,16283.0,United Kingdom,5.04
579711,85177,BASKET OF FLOWERS SEWING KIT,2,2011-11-30 14:17:00,0.85,15060.0,United Kingdom,1.7
573315,23207,LUNCH BAG ALPHABET DESIGN,1,2011-10-28 17:27:00,1.65,17839.0,United Kingdom,1.65
559155,22713,CARD I LOVE LONDON ,12,2011-07-06 15:49:00,0.42,13418.0,United Kingdom,5.04
556542,23078,ICE CREAM PEN LIP GLOSS ,24,2011-06-13 12:52:00,1.25,14719.0,United Kingdom,30.0
558770,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-07-03 15:19:00,2.95,12748.0,United Kingdom,8.850000000000001
564437,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-08-25 12:10:00,0.29,13320.0,United Kingdom,6.959999999999999
569008,21830,ASSORTED CREEPY CRAWLIES,24,2011-09-29 18:53:00,0.42,15114.0,United Kingdom,10.08
557233,22728,ALARM CLOCK BAKELIKE PINK,1,2011-06-17 14:44:00,3.75,15356.0,United Kingdom,3.75
